,id,scaled_rp,key,scale,scaled_levenshtein,scaled_js,bpm,scaled_bh,scaled_rh,scaled_mfcc,scaled_corr,scaled_skl,aggregated
7343,music/Comedy&SpokenWord/A_Cast_Of_Thousands-Around_the_Block_From_Sesame_Streetmp3,0.3891341149794627, A, minor,0.25449101796407186,0.09154513989082118, 151.664703369,0.40898328792311267,0.3496623121594815,0.19384984018943321,0.9731601053418907,6.1637967084112084e-12,0.3326032273068047
7344,music/Metal&Rock/SymphonicMetal/Nightwish-HighestHopes/04-Nightwish-EverDreammp3,0.17097073948817404, A#, major,0.24750499001996007,0.041470184032783255, 147.866149902,0.8615056470807986,0.16797167612702618,0.22210986025076945,0.949436806324188,1.4479300742778896e-12,0.33262123791564346
7345,music/Folk/Rockridge_Brothers-Down_on_my_kneesmp3,0.27788740660412165, A, major,0.2280439121756487,0.06139465990988422, 93.0697784424,0.6033694617660698,0.3256300145857317,0.23171947776470808,0.9330683111538796,2.9237250869999916e-12,0.33263915549537093
7346,music/Modern&Soundtrack/HipHop/ThePassionHifi/ThePassionHiFi-Miamiwav,0.22258553217839894, A#, major,0.27669660678642716,0.04805251674801594, 96.0052261353,0.8260553894922891,0.25612223874451906,0.1166332065641193,0.9149850585968976,3.457618061526119e-12,0.3326413186392656
7347,music/Modern&Soundtrack/HipHop/BlissNEso-OffTheGrid[Explicit]/02-Believe(featMario)[Explicit]mp3,0.2827200584424637, F, major,0.2657185628742515,0.04885248582869047, 119.992668152,0.7316157167050049,0.29487039098719803,0.08557143402109228,0.9518799447674395,3.208233175573978e-12,0.3326535742036686
7348,music/Metal&Rock/MelodicDeathMetal/Raunchy/Raunchy-DeathPopRomance/08-Persistencemp3,0.2013383693874863, B, minor,0.2522455089820359,0.036737363326864995, 94.9211578369,0.7352966708109004,0.18877019388180064,0.26857447538703755,0.9782977969132959,1.4192826644738566e-12,0.33265754733635516
7349,music/Jazz&Klassik/ContentClassicalOrgan/05Toccatamp3,0.18700872092799362, F#, minor,0.281936127744511,0.20886851088311204, 99.7839736938,0.5682114239410745,0.22396258743456193,0.3030960703138884,0.8882818335170359,3.2441901083669064e-09,0.33267065975079596
7350,music/EasyListening&Vocals/John_Rhyman-Still_Loving_Yoump3,0.27809339549327583, D, major,0.27070858283433136,0.05840477836665792, 98.0562591553,0.7023322516577385,0.23493779484994026,0.14910969192255577,0.9679112588080686,3.005854077283647e-12,0.3326872192419468
7351,music/Soundtracks&More/Factory_Of_Angst-LA_FRY_A_THINmp3,0.2694030635311479, D#, minor,0.2717065868263473,0.06066279561203366, 104.745193481,0.6633013437358458,0.23167871256066527,0.1918001289749364,0.9730184625772229,2.48797926651602e-12,0.3326963867275859
7352,music/Metal&Rock/SymphonicMetal/Nightwish-Once/02WishIHadanAngelmp3,0.2450689556374873, A, minor,0.23527944111776447,0.03603957170857801, 156.366195679,0.724021727805361,0.22669892125160404,0.22772925239725053,0.9667373296184832,9.97807937103074e-13,0.33269689994219076
7353,music/Metal&Rock/Noise/Frontierer-OrangeMathematics/06HeliumVatmp3,0.2806885705241414, G, minor,0.27245508982035926,0.05268851196030096, 95.8833694458,0.612350266388033,0.2261850441583112,0.22891866286840665,0.9883231629471533,3.926062061216018e-12,0.33270116358382895
7354,music/Modern&Soundtrack/HipHop/Mixtapemonkey/Dudes/LilUziVert-LilUziVsTheWorld/LilUziVert-LilUziVsTheWorld/08-TeamRocket[ProducedbyDonCannonAndLyleLeDuff]mp3,0.3223844340331076, E, minor,0.24301397205588823,0.055968783402615435, 130.390762329,0.5242419318355428,0.3322946344884687,0.21895533982834203,0.9647566407176636,4.335180134065419e-12,0.3327019670457455
7355,music/Metal&Rock/Compilations/TheCirclePitCompilationII-PartOne/05NightsOfMalice-SinIncarnate(featRyanKirbyofFitForAKing)mp3,0.21340227485056273, C, minor,0.22355289421157684,0.03670896389923513, 112.454551697,0.884051970094576,0.2020903930610415,0.12636888617248607,0.9754927234264051,1.739838701015771e-12,0.3327085132147029
7356,music/Metal&Rock/PowerMetal/Gloryhammer-Space1992/07-Gloryhammer-QuestlordsofInvernessRidetotheGalacticFortressmp3,0.29880661998766145, C#, minor,0.2377744510978044,0.027408634260968883, 99.9041290283,0.677528337975127,0.21562282834567204,0.24371178160366813,0.9610081241711261,1.7186701387980567e-12,0.3327325971804683
7357,music/Modern&Soundtrack/HipHop/ZugezogenMaskulinEP/Grim104&TestoZugezogenMaskulin/09kleinstadtorkmp3,0.5057480103914829, E, minor,0.24625748502994013,0.05382688479297991, 139.853805542,0.21283217526923573,0.5519507386572439,0.10998106698735845,0.9814653972826601,1.5393751275716434e-12,0.33275771980155505
7358,music/Metal&Rock/PowerMetal/BlindGuardian-SomewhereFarBeyond/BlindGuardian-TheBardsSong-IntheForestmp3,0.27175828403437846, G#, minor,0.23852295409181637,0.07418559498363142, 163.035400391,0.5849445549033591,0.3532965028657516,0.20057643439980777,0.9387900756537646,5.568251041209988e-12,0.3327593001172597
7359,music/Blues/Ageing_hippie_groove_syndicate-Blues_for_Benmp3,0.2697660953610332, A, minor,0.24226546906187624,0.0674794537536895, 111.961776733,0.7084005759099274,0.20664121300211863,0.19548395373799535,0.9720404361385554,5.763434903602096e-12,0.33275964962136995
7360,music/Modern&Soundtrack/Soundtrack/TheWitcher3-Soundtrack/TheWitcher3OST/28BloodontheCobblestonesmp3,0.20316912500356216, D, minor,0.25798403193612773,0.03811653641495427, 150.049194336,0.760168227457429,0.20013146847639413,0.23021108118711794,0.9723837445535407,6.988965640943642e-13,0.3327705268787281
7361,music/Cecilia/simon_and_garfunkel+Collected_Works_-_Disc_3+03-Ceciliamp3,0.20015744729357018, B, major,0.27844311377245506,0.14684228935909738, 103.134170532,0.655682143931055,0.18092151991741634,0.213033435468402,0.9871287795213401,4.5549404562272346e-10,0.33277609121485374
7362,music/Rock&Pop/Narutofan-Haruka_Kanatamp3,0.2186986231208183, E, major,0.2402694610778443,0.030374453676471125, 172.265701294,0.6467382109326794,0.2812823438628844,0.2790564499570528,0.9658862001751629,2.2461309717383473e-12,0.33278821785064494
