,id,scaled_rp,key,scale,scaled_levenshtein,bpm,scaled_bh,scaled_mfcc,scaled_skl,aggregated
85,music/Childrens's/Song_Destruction-A_Pirates_life_is_Funmp3,0.13330166217011097, G, major,0.1834607366226546, 101.587715149,0.5731730828732048,0.24366299551286844,1.6106155105859998e-05,0.22672291666678893
86,music/Latin/de_Buenos_Aires-Compaeramp3,0.1324518667480978, F#, minor,0.21890201528839473, 151.926818848,0.6973316135025259,0.08710542296911745,1.851118373595121e-06,0.2271585539253019
87,music/Folk/Sarah_Millyard-Firemp3,0.1816540565648145, D, minor,0.17095205003474634, 89.425453186,0.4649622548722111,0.3190809863899744,3.5633622296533383e-06,0.22733058224479522
88,music/Latin/Chavela_Vargas-La_Lloronamp3,0.10498788135942276, C, minor,0.28214037526059765, 89.9022903442,0.5423521580045884,0.2078585239606916,2.512983084432926e-06,0.22746829031367696
89,music/NewAge/The_Wimshursts_Machine-Mystical_Seamp3,0.11640553399536496, G, minor,0.23627519110493397, 90.0008010864,0.36687644900894023,0.41979638459771834,3.454601443035861e-06,0.2278714026616801
90,music/Soundtracks&More/Naked_Skin-Tell_me_what_you_whantmp3,0.24781337656032848, G#, minor,0.3231410701876303, 89.7878952026,0.3661753176533527,0.20261131537913643,1.3447664378338622e-06,0.2279484849093772
91,music/Jazz/Earl_Oliver-My_Mama_Aint_Memp3,0.2149426583090225, G, major,0.23280055594162613, 78.3410949707,0.5714803354941472,0.12079100299455482,1.6149471388839374e-06,0.22800323353729796
92,music/Childrens's/Mike_Burn_-_UK-Who_can_you_trustmp3,0.11612669110629155, F, major,0.19805420430854762, 75.9594421387,0.6691321525951868,0.15739877540659733,2.4501137205858146e-06,0.22814285470606874
93,music/World/Lamaran-Kwe_wot_Jounmp3,0.3155507847516857, A, major,0.231410701876303, 90.0012817383,0.181210024834974,0.4131627898023075,3.34204860422015e-06,0.2282675286627749
94,music/Rock&Pop/Ian_Moore-New_Daymp3,0.13323993705079115, C, major,0.20361362056984017, 154.643966675,0.7112799432876984,0.09374535808187325,6.472403012920134e-07,0.22837590124610085
95,music/World/The_Good_Folk-Skye_Boat_Songmp3,0.2011759512610282, D#, major,0.19874913134120917, 112.241744995,0.6452273354167708,0.09910787873687,4.0775601109796e-06,0.2288528748631978
96,music/Folk/Steve_Massey-Lewis_And_Clark_Pilgrimagemp3,0.14645909157593467, C, minor,0.13134120917303682, 111.904907227,0.6528383416320203,0.21372852742128493,1.578135856423862e-06,0.22887374958762666
97,music/Classical/Christmas_Celebration-O_Little_Town_Of_Bethlehemmp3,0.1390179462168846, G, major,0.22793606671299513, 91.0261459351,0.5396869400695713,0.2377360690972597,9.586935544746343e-06,0.22887732180645112
98,music/Religious/Hymns_on_Guitar-Picardy_-_Let_All_Mortal_Flesh_Keep_Silentmp3,0.14405995902115415, A, minor,0.18763029881862406, 89.930557251,0.30862548257255884,0.5042389358384507,3.742875104442898e-06,0.22891168382517843
99,music/Jazz/felica_devers-LIGHTNINGmp3,0.1492295197172515, A#, minor,0.19249478804725503, 122.284919739,0.6583511436672902,0.14651979813056332,2.28347507688164e-06,0.2293195066074874
100,music/Folk/Gallowglass-Derriere_Chez_NousMarcelsmp3,0.2019359164836189, E, minor,0.15705350938151494, 89.503112793,0.4641445373039626,0.32596237399388733,4.816997881756453e-06,0.22982023083217312
101,music/Soundtracks&More/Scott_Landers-O_Holy_Nightmp3,0.14260839671422593, G, major,0.22029186935371786, 89.9469070435,0.39860744163214934,0.3881025875657703,5.689678815737712e-06,0.22992319698893585
102,music/Latin/Alfred_Gomez_Jr-Rosamp3,0.26557144849359854, G, minor,0.17651146629603892, 89.9958648682,0.38625027153785635,0.32129930282251007,1.1114327355938666e-06,0.22992672011654788
103,music/Country/Isabelle-Flying_Awaymp3,0.11856703158984007, A, major,0.22585128561501042, 86.7778625488,0.6738788876100964,0.13165969474253947,2.997348826576005e-06,0.2299919793812626
104,music/Soundtracks&More/NKaado-Enemy_Insidemp3,0.13237389563907886, F, major,0.20083391243919388, 120.023376465,0.6154108647126139,0.20142636434899436,5.0480702757789915e-06,0.2300100170420314
105,music/NewAge/Naked_Planet-Kama_Phalmp3,0.2000516323584788, F, major,0.3370396108408617, 89.8274002075,0.4278996096112531,0.1878014756543006,1.6596511456505153e-06,0.23055879762320797
106,music/Comedy&SpokenWord/Caleb_Hawk-Incest_Puppymp3,0.12429700661903079, D, major,0.1674774148714385, 128.750366211,0.5804963359399312,0.28070056645391256,2.164853769125384e-06,0.23059469774761646
107,music/Religious/Marty_and_Bob_Abegg-Be_Thou_My_Visionmp3,0.09395190824527268, E, major,0.26685198054204307, 118.211227417,0.602600287236643,0.19018303986934806,2.424639458025822e-06,0.23071792810655295
108,music/Country/Terry-Every_Time_I_Hear_Amazing_Gracemp3,0.2334042924739397, D, major,0.1535788742182071, 138.272857666,0.651072538526094,0.11565248077087514,7.631825261489521e-07,0.23074178983432841
109,music/Religious/Al-Jilul_Fareez-Alam_Buanamp3,0.1259159267237024, A#, minor,0.19735927727588604, 143.488876343,0.627657209616895,0.20431965317065112,3.557093800203623e-06,0.23105112477618697
110,music/World/Voice_of_Golden_Eagle-SAGE_UPON_THE_WINDmp3,0.1573234356914887, A, minor,0.18276580958999306, 89.9860153198,0.36422118870358816,0.451865027010983,1.478494167247801e-06,0.23123538789804404
111,music/Blues/Matt_Thorpe-Blues_Wont_Leave_Me_Tonightmp3,0.13408633865181077, C, minor,0.22446143154968728, 90.0085678101,0.31244374932519053,0.48534176828708686,1.6307082430281963e-06,0.23126698370440368
112,music/Country/Split_Lip_Rayfield-Should_Have_Seen_it_Comingmp3,0.25015497806434656, A, major,0.1459346768589298, 88.611946106,0.3525764981862215,0.4078756926223105,2.0624141074344093e-06,0.23130878162918314
113,music/Rock&Pop/S_K_Krow-Fall_into_Absinthemp3,0.1184281741752128, G, minor,0.1813759555246699, 99.7203292847,0.7045662660140288,0.15253632839553374,2.653922432209172e-06,0.23138187560637552
114,music/Rock&Pop/Rai-What_ifmp3,0.13315486012906702, D, major,0.17929117442668518, 86.6441802979,0.5482349567530955,0.29876219993454867,4.344105182363709e-06,0.23188950706971578
115,music/Alternative&Punk/Dreamwalk-Simplemp3,0.25080250368345275, B, major,0.17512161223071576, 104.02154541,0.6381661095526,0.09598093271272465,1.0947719106052546e-06,0.23201445059028075
116,music/Country/Tres_Chicas-Sweetwatermp3,0.20163282512920816, C, major,0.19874913134120917, 125.95425415,0.6685100614770646,0.09349545556495194,6.869096762972108e-07,0.23247763208442204
117,music/Folk/Juan_Cautivo_Miranda-Cancion_del_Amor_Cautivomp3,0.15879402075074714, D, major,0.1744266851980542, 107.60194397,0.6752590995104422,0.15501963987445164,1.9620541228353016e-06,0.2327002814775636
118,music/Folk/Sounds_Like_Fall-Pretty_Little_Housemp3,0.23906526302344097, A#, minor,0.19666435024322446, 75.3686599731,0.6489325669319088,0.07885863991071401,4.149398618181765e-06,0.23270499390158128
119,music/Comedy&SpokenWord/Coolerthanyou_Productions-Bananamp3,0.17334673481253535, G, major,0.18763029881862406, 91.2685623169,0.486036721354333,0.3173996662967309,6.316083406089879e-06,0.23288394747312585
120,music/Soundtracks&More/Erin_Hollins-Sorrotunomp3,0.1361884154542884, E, minor,0.17581653926337734, 90.7984161377,0.5848567347894351,0.2681506105731199,2.7220465203088245e-06,0.23300300442534824
121,music/Childrens's/The_Story_Of_Iloyd-When_You_Plunge_Your_Head_Into_Watermp3,0.193502039917814, F, major,0.17720639332870047, 82.6329116821,0.621043505951782,0.1741138665034711,3.6644082289347803e-06,0.2331738940219993
122,music/Folk/Sounds_Like_Fall-Dust_Pilemp3,0.1285494643239223, G#, major,0.1862404447533009, 99.5991897583,0.6261951017997535,0.22549181388364975,8.755304237567384e-07,0.23329554005821002
123,music/Folk/Virginia_La_Iacona-Si_Andas_por_mi_Tierramp3,0.236457458685243, E, minor,0.18763029881862406, 120.854423523,0.5686979602106031,0.17451253983823406,1.5467828061147597e-06,0.2334599608671021
124,music/World/Celtic_Shores-The_Highlandsmp3,0.13430800722698755, D, minor,0.2293259207783183, 162.847915649,0.6428490760064631,0.16113412328576399,3.3110054879939244e-06,0.23352408766060417
125,music/NewAge/soundofspirit-I_want_to_sharemp3,0.102270346689613, C#, minor,0.18276580958999306, 172.265289307,0.5875470827025593,0.29565715682486754,4.964684363983433e-06,0.2336490720982794
126,music/Soundtracks&More/Joseph_Chakola-Cosmic_Mythmp3,0.21620296144819895, F, major,0.21681723419041002, 90.0135726929,0.33657428933067546,0.39918441022849316,2.89837410243595e-06,0.23375635871437597
127,music/EasyListening&Vocals/Rick_DeAguiar-Coming_Homemp3,0.14326345237366153, F, major,0.15983321751216123, 120.579284668,0.5819442398564035,0.28567538201950915,0.0003494772092769039,0.23421315379420243
128,music/Religious/JD_ALLEN-The_Disciples_Prayermp3,0.2708213617583325, D, major,0.1535788742182071, 116.96925354,0.6479761378441876,0.09967826107199601,1.890312851868791e-06,0.23441130504111501
129,music/Blues/Will_Tang-Will_Tang_Jam_with_Tommy_Emmanuelmp3,0.16326294060088217, E, major,0.3134120917303683, 117.888290405,0.6004549022677272,0.09519152123295613,1.6982409799907217e-06,0.2344646308145828
130,music/Latin/Les_Purritoasts-Jai_perdu_mon_sombreromp3,0.2069628402826189, C#, minor,0.19735927727588604, 102.736038208,0.620826871634582,0.1477501554580899,1.5912535265114854e-06,0.23458014718094064
131,music/World/Ogrody_Alamut__The_Gardens_of_Alamut-DaglarDaglar_part1mp3,0.15795770419733896, A, minor,0.16817234190410008, 172.26574707,0.7006963983774974,0.1477256559794173,4.165992182786236e-06,0.23491125329010734
132,music/Childrens's/Ninos_De_La_Paz-Dios_Es_Amormp3,0.1604485759758508, D, minor,0.2126476719944406, 88.7419433594,0.3369451551637089,0.464638690328828,2.531154615575865e-06,0.23493652492348877
133,music/Alternative&Punk/The_Faint-Typing_1974-2048mp3,0.20226974505770962, B, minor,0.18068102849200834, 97.2319869995,0.6693962656852532,0.12373618952411693,1.6454585157381987e-06,0.2352169748435208
