,id,scaled_rp,key,scale,scaled_levenshtein,scaled_mfcc,aggregated
146,music/Jazz&Klassik/100MeisterwerkederKlassik/Puccini_MadamaButterfly_Act2-Unbeldìvedremomp3,0.04438694544232872, F#, major,0.12043152796125055,0.06318713944844127,0.07600187095067351
147,music/Modern&Soundtrack/Soundtrack/Hobbit-BattleOfTheFiveArmies/10_HowardShore_TheCloudsBurstmp3,0.07328392419802905, A, major,0.07793923381770146,0.07686471146440348,0.07602928982671132
148,music/Modern&Soundtrack/Soundtrack/DreamfallSoundtrack/11-Necropolismp3,0.053101224294903424, A#, minor,0.08652575957727873,0.08848826594727886,0.07603841660648701
149,music/Modern&Soundtrack/Soundtrack/Hobbit-DesolationOfSmaug/03_HowardShore_DurinsFolk[ExtendedVersion]mp3,0.08198669744842146, D, minor,0.07287538529282254,0.07326450303848786,0.07604219525991063
150,music/Modern&Soundtrack/Soundtrack/DreamfallSoundtrack/01-DreamfallThememp3,0.04344908238169293, A#, minor,0.08014090708938794,0.10473942172909634,0.07610980373339239
151,music/Soundtracks&More/Dean_Stevenson-A_Kissmp3,0.11013784222042408, C#, major,0.08344341699691765,0.03540416300881882,0.07632847407538686
152,music/Jazz&Klassik/SchöneWeihnacht/05ChorderStaatsoperWienLeiserieseltderSchneemp3,0.07334284408207499, G, major,0.07970057243505063,0.07621263390492994,0.07641868347401852
153,music/Classical/Gregorian_Sense-Adoro_te_devote_-_Spanish_-_v01mp3,0.09925674633495919, C, major,0.08080140907089388,0.049727090720801025,0.07659508204221803
154,music/Jazz&Klassik/SchöneWeihnacht/19ThomanerchorLeipzigStilleNachtheiligeNachtmp3,0.04134590854197649, C#, major,0.083223249669749,0.10534839821321021,0.07663918547497857
155,music/Modern&Soundtrack/Soundtrack/Hobbit-DesolationOfSmaug/02_HowardShore_Wilderlandmp3,0.06178420247382471, A, minor,0.08850726552179657,0.07996460767125782,0.07675202522229303
156,music/Modern&Soundtrack/Soundtrack/DreamfallSoundtrack/03-Casablancamp3,0.024832124451709053, G, major,0.08718626155878467,0.11824376172119867,0.07675404924389746
157,music/Jazz&Klassik/100MeisterwerkederKlassik/Chopin_PianoSonataNo2InBFlatMinorOp35-3Marchefunèbremp3,0.017514837367613098, F#, major,0.15852047556142668,0.0543655227405753,0.07680027855653836
158,music/Jazz&Klassik/ContentClassicalOrgan/13Offertoirepourlejourdepaquesmp3,0.024584671645432557, D#, minor,0.12175253192426244,0.08407661364107324,0.07680460573692274
159,music/Modern&Soundtrack/Soundtrack/HerrDerRinge-DieRückkehrDesKönigs/07_Various_HowardShoreTheRideOfTheRohirrimmp3,0.06163394606279117, G, major,0.08146191105239982,0.08748522867124865,0.07686036192881322
160,music/Jazz&Klassik/100MeisterwerkederKlassik/Fauré_PavaneOp50-Andantemoltomoderato(Excerpt)mp3,0.02861606128366348, F#, minor,0.07331571994715984,0.12959033215018437,0.07717403779366923
161,music/Soundtracks&More/Dominik_Baumgartner-Gladiators_Entering_the_Areanmp3,0.09899639193539811, C, minor,0.07045354469396742,0.06372732841238468,0.07772575501391674
162,music/Jazz&Klassik/LangLang-Liszt/07_LangLang_UnsospiroforpianoinDflatmajor(GrandeétudesdeconcertNo3)S1443(LWA1183)mp3,0.022524940307585183, C#, major,0.09973579920739763,0.11100018428455266,0.07775364126651182
163,music/Jazz&Klassik/100MeisterwerkederKlassik/Massenet_Thaïs_ActeDeux-Meditationmp3,0.03481456856643788, D, major,0.09401144870101277,0.10446368737376421,0.07776323488040496
164,music/Modern&Soundtrack/Soundtrack/GameofThrones-Season6/26-Hodor(BonusTrack)mp3,0.05645941884338604, D#, minor,0.08234258036107442,0.09454886033550695,0.07778361984665581
165,music/Jazz&Klassik/PianoCollection/CD4-Brahms/07PianoSonataN°3inFminorOp5-IIIScherzoallegroenergicowav,0.09482979911762161, C#, major,0.08960810215763981,0.04899402620285704,0.07781064249270615
166,music/Jazz&Klassik/PianoNocturnes/11_VariousArtists_RachmaninovPréludeOp23No1mp3,0.02206148155654441, F#, minor,0.07793923381770146,0.13352746688114883,0.0778427274184649
167,music/Jazz&Klassik/100MeisterwerkederKlassik/Puccini_GianniSchicchi-Omiobabbinocaromp3,0.051603725285027616, G#, major,0.0726552179656539,0.10939547395753717,0.07788480573607288
168,music/Modern&Soundtrack/Soundtrack/Hobbit-DesolationOfSmaug/04_HowardShore_TheHouseofBeorn[ExtendedVersion]mp3,0.03627852672814803, A, minor,0.09555261999119331,0.10195264804524208,0.07792793158819449
169,music/Modern&Soundtrack/Soundtrack/GameofThrones-Season6/20-LordofLight(BonusTrack)mp3,0.06846991682825024, E, minor,0.0781594011448701,0.08729586958505074,0.07797506251939036
170,music/Jazz&Klassik/LudovicoEinaudi-Elements/04-LudovicoEinaudi-fourdimensionsmp3,0.05421750654872192, C, major,0.09841479524438573,0.08152512411291961,0.0780524753020091
171,music/Modern&Soundtrack/Soundtrack/HerrDerRinge-DieRückkehrDesKönigs/05_Various_HowardShorefeatBillyBoydTheStewardOfGondormp3,0.0476848158797274, A, major,0.08674592690444738,0.09983892629881658,0.07808988969433045
172,music/Modern&Soundtrack/Soundtrack/Hobbit-BattleOfTheFiveArmies/02_HowardShore_ShoresoftheLongLakemp3,0.04589309630266444, D, minor,0.08476442095992955,0.10378773570288587,0.07814841765515995
173,music/Jazz&Klassik/100MeisterwerkederKlassik/Rimsky-Korsakov_TheTaleOfTsarSaltan-ArrGFeygin-TheFlightOfTheBumble-Beemp3,0.07232006440633498, A, minor,0.08476442095992955,0.07742169291459221,0.07816872609361891
174,music/Modern&Soundtrack/Soundtrack/DivinityOriginalSin2Soundtrack/22PathoftheGodwoken(BansuriVersion)wav,0.0618708527533952, C, minor,0.08256274768824307,0.09032770861504749,0.07825376968556193
175,music/Modern&Soundtrack/Soundtrack/HerrDerRinge-DieZweiTürme/15_HowardShore_TheHornburgmp3,0.054055415098077805, G, major,0.09423161602818142,0.0866185167370018,0.07830184928775367
176,music/Modern&Soundtrack/Soundtrack/DreamfallSoundtrack/13-WATICorpmp3,0.031322239451067636, C, minor,0.12483487450462351,0.07931903828219444,0.07849205074596187
177,music/Jazz&Klassik/100MeisterwerkederKlassik/Purcell_DidoAndAeneasZ626_Act3-_ThyHandBelindaWhenIAmLaidInEarth_mp3,0.03295233084886999, F#, minor,0.09136944077498899,0.11131821363262506,0.07854666175216135
178,music/NewAge/Gary_Girouard-Vivamp3,0.09133843772469692, A, major,0.0785997357992074,0.06583211833059142,0.07859009728483192
179,music/Modern&Soundtrack/Soundtrack/HerrDerRinge-DieGefährten/10_Various_HowardShorefeatEnyaTheCouncilOfElrondfeaturingAníron(ThemeforAragornAndArwen)mp3,0.056919358790896116, F, minor,0.08828709819462792,0.0906887200195693,0.07863172566836445
180,music/Modern&Soundtrack/Soundtrack/Outlander-Season1Vol1(OriginalTelevisionS/03-DanceoftheDruids(featRayaYarbrough)mp3,0.05851956815497053, A, minor,0.08696609423161603,0.09072373862893332,0.0787364670051733
181,music/Soundtrack/Outlander-DanceoftheDruids(featRayaYarbrough)mp3,0.05851956815497053, A, minor,0.08696609423161603,0.09072373862893332,0.0787364670051733
182,music/Modern&Soundtrack/Orchestral&Instrumental/IvanTorrent-Reverie-TheCompilationAlbum/25-ReleaseMyHeartmp3,0.10422941488816027, D, minor,0.07837956847203875,0.05363932885972267,0.07874943740664057
183,music/Jazz&Klassik/Orgelsax-IchöffnedieTürweitamAbend/01IchöffnedieTürweitamAbendmp3,0.08993340356500054, G, minor,0.07683839718185821,0.06960413596339446,0.07879197890341774
184,music/Jazz&Klassik/LangLang-Liszt/01_LangLang_RomanceforpianoinEminorS169(LWA148)mp3,0.020071885388191605, E, minor,0.07661822985468957,0.13978452903048666,0.07882488142445594
185,music/Modern&Soundtrack/Soundtrack/Hobbit-AnUnexpectedJourney/07_HowardShore_UnderHillmp3,0.08921011545529998, D, minor,0.07617789520035227,0.07189761413394137,0.07909520826319788
186,music/Modern&Soundtrack/Soundtrack/Leinwandträume/StadtderIllusionen(Filmthema)mp3,0.07726326478157738, G#, major,0.08300308234258036,0.07706457667440564,0.07911030793285447
187,music/Modern&Soundtrack/Soundtrack/Leinwandträume/WutheringHeights(CathysTheme)mp3,0.057686639151174154, F#, minor,0.08564509026860415,0.09414288683266529,0.0791582054174812
188,music/Modern&Soundtrack/Soundtrack/Leinwandträume/CrouchingTigerHiddenDragon(TheEternalVow)mp3,0.04142676895874514, D, minor,0.07441655658300309,0.12163330126603228,0.0791588756025935
189,music/Modern&Soundtrack/Soundtrack/Hobbit-BattleOfTheFiveArmies/09_HowardShore_AThiefintheNightmp3,0.035710341877644436, A, minor,0.08938793483047115,0.1127751565726224,0.07929114442691265
190,music/Jazz&Klassik/SchöneWeihnacht/04ChorderStaatsoperWienEsisteinRos'entsprungenmp3,0.08286912030784742, E, major,0.08476442095992955,0.07037829987502582,0.07933728038093425
191,music/Soundtracks&More/Patrick_Kirst-Arctic_Skatingmp3,0.08331311960179712, C#, minor,0.07419638925583444,0.080686543921094,0.07939868425957518
192,music/Classical/Eleonora_Jelmini-Un_bel_d_vedremomp3,0.06565482870604424, F#, major,0.08718626155878467,0.08544605063228904,0.07942904696570598
193,music/Modern&Soundtrack/Soundtrack/ThisWarofMineOST/1-PiotrMusial-ThisWarofMinewav,0.039048296614127766, D#, major,0.08960810215763981,0.109726184229501,0.07946086100042286
194,music/Modern&Soundtrack/Soundtrack/HerrDerRinge-DieRückkehrDesKönigs/03_Various_HowardShorefeatBenDelMaestroMinasTirithmp3,0.07474488036117412, D, minor,0.08366358432408631,0.08024989058916178,0.07955278509147407
195,music/Jazz&Klassik/100MeisterwerkederKlassik/Bizet_Carmen_Act1-_L'amourestunoiseaurebelle_(Havanaise)mp3,0.08448022581486184, D, major,0.0904887714663144,0.0637770458571638,0.07958201437944668
196,music/Jazz&Klassik/SchöneWeihnacht/14ChorderStaatsoperWienEswirdschogleidumpamp3,0.05554496642999662, F#, major,0.08212241303390577,0.10111131418862948,0.0795928978841773
197,music/Jazz&Klassik/Sommernacht/13_VariousArtists_XavierdeMaistreHarfenkonzertRondoPrestomp3,0.0586359419265066, G, major,0.09929546455306032,0.08100062941527697,0.07964401196494796
198,music/Classical/Coro_Polifonico__Orchestra_Laus_Deo-Coronation_Mass_-_Kyriemp3,0.11767957914236764, C, major,0.07948040510788199,0.04208602528861869,0.07974866984628944
199,music/Modern&Soundtrack/Soundtrack/DreamfallSoundtrack/04-Jivamp3,0.05840396032545519, E, minor,0.08212241303390577,0.09876572196524717,0.07976403177486939
200,music/Modern&Soundtrack/Soundtrack/GameofThrones-Season6/21-ServiceoftheGods(BonusTrack)mp3,0.09652405463153116, C, minor,0.07507705856450902,0.06780911439889911,0.0798034091983131
201,music/Modern&Soundtrack/Soundtrack/Hobbit-DesolationOfSmaug/02_HowardShore_GirionLordofDale[ExtendedVersion]mp3,0.05714223144705588, D, minor,0.08674592690444738,0.09558898823192952,0.07982571552781093
202,music/Modern&Soundtrack/Soundtrack/Hobbit-DesolationOfSmaug/14_HowardShore_ProtectoroftheCommonFolkmp3,0.044836252796841405, G, minor,0.0841039189784236,0.11082618945767714,0.07992212041098072
203,music/Modern&Soundtrack/Soundtrack/ThisWarofMineOST/1-PiotrMusial-ThisWarofMinemp3,0.039438148748773584, D#, major,0.09092910612065169,0.10991242718423071,0.08009322735121865
204,music/Modern&Soundtrack/Soundtrack/TheBannerSaga-Soundtrack/24ASunkenCitymp3,0.12026793607253528, F, minor,0.07926023778071334,0.04087366079922194,0.08013394488415686
205,music/Modern&Soundtrack/Soundtrack/DreamfallChapters-Soundtrack/SimonPoole-DreamfallChaptersReborn-OriginalSoundtrack-08ASongforKianmp3,0.07560188712300911, F, major,0.08102157639806253,0.08415759518959323,0.08026035290355496
206,music/Modern&Soundtrack/Orchestral&Instrumental/Vika-FanEdition/05IWantYoump3,0.09818765599274025, E, minor,0.08124174372523117,0.06185542063187183,0.08042827344994775
207,music/Modern&Soundtrack/Soundtrack/DreamfallChapters-Soundtrack/SimonPoole-DreamfallChaptersReborn-OriginalSoundtrack-04ReturntotheHospitalRoommp3,0.06533611034809743, F#, major,0.0781594011448701,0.09788305608707717,0.08045952252668157
208,music/EasyListening&Vocals/Rick_DeAguiar-Coming_Homemp3,0.10290896378817199, F, major,0.07419638925583444,0.06437990909725153,0.08049508738041931
209,music/Jazz&Klassik/PianoPerlen/10_Various_ArturRubinsteinChopinFantasie-Impromptump3,0.03993370911821526, C#, major,0.11867018934390136,0.08301074520033523,0.08053821455415061
210,music/Jazz&Klassik/PianoPoesie/09_Various_Yiruma-RiverFlowsInYoump3,0.09975936901926939, A, major,0.07507705856450902,0.0670905323183516,0.08064231996737668
211,music/Modern&Soundtrack/Soundtrack/DreamfallSoundtrack/06-NorthlandsForestmp3,0.0702007440146655, D, minor,0.07617789520035227,0.09556333424682151,0.08064732448727975
212,music/Modern&Soundtrack/Soundtrack/HerrDerRinge-DieGefährten/07_Various_HowardShoreAKnifeInTheDarkmp3,0.08613928917549653, D, minor,0.08388375165125496,0.072007533507502,0.08067685811141782
213,music/Metal&Rock/BlackMetal/ZealAndArdor-StrangerFruit/14-Solvemp3,0.07309367408320364, C#, minor,0.08080140907089388,0.08832773107716183,0.08074093807708645
214,music/Jazz&Klassik/LangLang-Liszt/06_LangLang_HungarianRhapsodyforpianoNo6inDflatmajorS2446(LWA1326)mp3,0.06228019934785885, A#, minor,0.1499339498018494,0.03004407335165734,0.08075274083378854
215,music/Jazz&Klassik/Träumerei/14Debussy-Jardinssouslapluiemp3,0.07027580633269662, B, minor,0.09269044473800088,0.07930228907555285,0.08075618004875013
216,music/Modern&Soundtrack/Soundtrack/DreamfallChapters-Soundtrack/SimonPoole-DreamfallChaptersReborn-OriginalSoundtrack-02Rebornmp3,0.09144971345203051, D#, minor,0.08190224570673713,0.06905116869645123,0.08080104261840629
217,music/Jazz&Klassik/Orgelsax-ConcertoEuropeo/09RumänischeVolkstänzeBucimeanamp3,0.07969372235237562, D, minor,0.08212241303390577,0.08127604458353163,0.08103072665660434
218,music/Modern&Soundtrack/Soundtrack/TheWitcher3-Soundtrack/TheWitcher3OST/29FarewellOldFriendmp3,0.08672931160952652, D, minor,0.07155438132981065,0.08503723149550246,0.0811069748116132
219,music/Modern&Soundtrack/Soundtrack/DreamfallSoundtrack/05-Reza'sApartmentmp3,0.031313859386486044, F#, major,0.09291061206516953,0.11948053049714588,0.08123500064960049
220,music/Modern&Soundtrack/Soundtrack/Hobbit-DesolationOfSmaug/10_HowardShore_ALiarandaThiefmp3,0.07699735112541425, A, minor,0.08498458828709819,0.08197422033092278,0.08131871991447841
221,music/Soundtracks&More/NKaado-The_Depthmp3,0.10318336869404876, F#, major,0.08102157639806253,0.059764821013736424,0.0813232553686159
222,music/Jazz&Klassik/Träumerei/08Brahms-Andantemp3,0.04778125456888533, A, minor,0.07287538529282254,0.12350119486329963,0.08138594490833584
223,music/Modern&Soundtrack/Soundtrack/DarksoulsIII-Soundtrack/23-SecretBetrayal-YukaKitamuramp3,0.023522196818570044, D, minor,0.0717745486569793,0.14892069107832517,0.08140581218462484
224,music/Metal&Rock/FolkMetal/Eluveitie-EvocationIIPantheon/01Dvreddvmp3,0.06535159390722607, C, major,0.08388375165125496,0.09518958240895313,0.08147497598914472
225,music/Modern&Soundtrack/Soundtrack/Gothic-Soundtrack/06-Gothic-TheOldMinemp3,0.056828121095136984, F, minor,0.08476442095992955,0.10288442545373903,0.08149232250293519
226,music/Modern&Soundtrack/Soundtrack/MassEffect2-Soundtrack/12TheCollectorBasemp3,0.08275019339624226, E, major,0.07749889916336415,0.08423258792294776,0.08149389349418472
227,music/Jazz&Klassik/100MeisterwerkederKlassik/Puccini_Turandot_Act3-_Nessundorma_mp3,0.0959475308961245, D, major,0.07551739321884632,0.07303907040258514,0.081501331505852
228,music/Classical/Volodja_Balzalorsky-Nicollo_Paganini-Cantabilemp3,0.0644247134668552, D, major,0.08168207837956847,0.09872375156953483,0.08161018113865283
229,music/Modern&Soundtrack/Soundtrack/Hobbit-DesolationOfSmaug/15_HowardShore_BeyondtheForestmp3,0.0664470598335458, D, minor,0.10457948040510788,0.07385405239047967,0.08162686420971112
230,music/Soundtracks&More/Wilbert_Roget-Atonement_-_Main_Thememp3,0.052588961447848505, A, minor,0.08542492294143549,0.10713295693350504,0.08171561377426301
231,music/Modern&Soundtrack/Soundtrack/GameofThrones-Season6/24-UnbowedUnbentUnbroken(BonusTrack)mp3,0.11267765654553626, F, minor,0.08256274768824307,0.050206780208687324,0.08181572814748887
232,music/Jazz&Klassik/Träumerei/04Schubert-ImpromptuAs-Durop1422mp3,0.03987362796723468, G#, major,0.12351387054161163,0.0822054740735265,0.08186432419412427
233,music/Modern&Soundtrack/Soundtrack/Leinwandträume/RomeoJulia(LoveTheme)mp3,0.0772667156386385, C#, major,0.0841039189784236,0.08424372701095649,0.0818714538760062
234,music/Jazz&Klassik/100MeisterwerkederKlassik/Offenbach_Gaîtéparisienne-Barcarollemp3,0.028563165986587022, D, major,0.07837956847203875,0.1388697388664518,0.08193749110835918
235,music/Modern&Soundtrack/Soundtrack/DivinityOriginalSin2Soundtrack/34SinsandGods(StringsVersion)wav,0.09696550902134748, B, minor,0.07419638925583444,0.07477556712294334,0.08197915513337509
236,music/Soundtracks&More/Da_Vinci_Code-The_Divine_Proportionmp3,0.058169726195987995, A#, major,0.07881990312637605,0.10910818394801046,0.08203260442345817
237,music/Metal&Rock/FolkMetal/Sólstafir-Ótta/07_Sólstafir_Miðaftannmp3,0.10043618174377687, A#, minor,0.09202994275649494,0.05378786445970695,0.08208466298665959
238,music/Soundtracks&More/Da_Vinci_Code-Winds_of_Changemp3,0.06471417778117172, C, major,0.07397622192866579,0.10760599218231862,0.08209879729738538
239,music/Jazz&Klassik/LudovicoEinaudi-Elements/09-LudovicoEinaudi-numbersmp3,0.03405386254183773, F, major,0.10127697049757815,0.11126119275471735,0.08219734193137775
240,music/NewAge/David_James_Stuart-Mysterium_Paschalmp3,0.05599135002733342, F#, major,0.10810215763980625,0.08254639833196944,0.08221330199970305
241,music/Jazz&Klassik/PianoPoesie/16_Various_PhilCoulter-TheYearOfTheFrenchmp3,0.09443521543791228, E, major,0.0904887714663144,0.061779335088523235,0.08223444066424997
242,music/Modern&Soundtrack/Soundtrack/Hobbit-BattleOfTheFiveArmies/11_HowardShore_Dragon-Sicknessmp3,0.052597946853704544, F, major,0.08718626155878467,0.10704390914884081,0.08227603918711002
243,music/Songs/Klassik/OrchestreMontreal-Saint-Saëns_DanseMacabreOp40R171mp3,0.04362945349163812, G, minor,0.13870541611624834,0.0645242249358726,0.0822863648479197
244,music/Jazz&Klassik/TheNewSoundOfClassic/13JenseitsvonAfrikamp3,0.09165267985158712, C, major,0.07926023778071334,0.07610191385870041,0.08233827716366696
245,music/Modern&Soundtrack/Soundtrack/Leinwandträume/DerDuftvonLavendel(LadiesinLavender)mp3,0.07313442549308052, G, major,0.08982826948480846,0.08422940146212352,0.08239736548000416
246,music/Jazz&Klassik/TheNewSoundOfClassic/07LaStradamp3,0.10168810985868518, F, major,0.07705856450902686,0.068635684500691,0.08246078628946768
247,music/Soundtracks&More/Dean_Stevenson-The_Journey_Homemp3,0.050661661897181395, G#, major,0.07595772787318363,0.12079149133377871,0.08247029370138124
248,music/Modern&Soundtrack/Soundtrack/Leinwandträume/ET(FlyingTheme)mp3,0.07643660744282169, C, major,0.08344341699691765,0.08760264623615464,0.08249422355863133
249,music/Modern&Soundtrack/Soundtrack/HerrDerRinge-DieRückkehrDesKönigs/16_Various_HowardShorefeatRenéeFlemingTheEndOfAllThingsmp3,0.06817140533855988, D, minor,0.10678115367679436,0.07259297129713993,0.08251517677083138
250,music/Modern&Soundtrack/Soundtrack/Hobbit-AnUnexpectedJourney/08_HowardShore_TheWorldIsAheadmp3,0.11740144335761572, D, minor,0.07287538529282254,0.057326713227441414,0.08253451395929323
